"","IndicatorID","IndicatorName","ParentCode","ParentName","AreaCode","AreaName","AreaType","Sex","Age","CategoryType","Category","Timeperiod","Value","LowerCI95.0limit","UpperCI95.0limit","LowerCI99.8limit","UpperCI99.8limit","Count","Denominator","Valuenote","RecentTrend","ComparedtoEnglandvalueorpercentiles","Comparedtosubnationalparentvalueorpercentiles","TimeperiodSortable"
"1100",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000026","Redbridge","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",197.554677534767,164.692433579511,235.052585401336,NA,NA,127,64286,NA,NA,"Better","Same",20130000
"1101",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000027","Richmond upon Thames","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",111.419233435674,81.269953422389,149.08770054709,NA,NA,45,40388,NA,NA,"Better","Better",20130000
"1102",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000028","Southwark","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",159.893732165699,133.590793440205,189.860822943861,NA,NA,130,81304,NA,NA,"Better","Better",20130000
"1103",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000029","Sutton","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",221.567529400307,178.392353477712,272.035827996756,NA,NA,91,41071,NA,NA,"Same","Same",20130000
"1104",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000030","Tower Hamlets","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",171.77573162568,144.120423997528,203.19146008202,NA,NA,136,79173,NA,NA,"Better","Better",20130000
"1105",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000031","Waltham Forest","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",161.372787115741,131.440785442959,196.082564877981,NA,NA,101,62588,NA,NA,"Better","Better",20130000
"1106",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000032","Wandsworth","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",141.713080446891,118.314854301142,168.384357300015,NA,NA,129,91029,NA,NA,"Better","Better",20130000
"1107",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000033","Westminster","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",113.552387303762,87.2567722201966,145.282830675169,NA,NA,63,55481,NA,NA,"Better","Better",20130000
"1108",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000002","Buckinghamshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",134.441327475785,112.077677288863,159.95967294882,NA,NA,127,94465,NA,NA,"Better","Better",20130000
"1109",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000003","Cambridgeshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",162.056260128516,140.42589787972,186.075295820291,NA,NA,201,124031,NA,NA,"Better","Better",20130000
"1110",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E10000006","Cumbria","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",196.425773953701,167.42831867857,229.00245960803,NA,NA,163,82983,NA,NA,"Better","Better",20130000
"1111",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000007","Derbyshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",232.47197622974,207.696017611975,259.3900444796,NA,NA,320,137651,NA,NA,"Same","Same",20130000
"1112",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000008","Devon","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",270.567549557217,242.447918941434,301.053449326295,NA,NA,337,124553,NA,NA,"Worse","Same",20130000
"1113",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000009","Dorset","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",339.700669554943,294.99769067379,389.264007560879,NA,NA,207,60936,NA,NA,"Worse","Worse",20130000
"1114",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000011","East Sussex","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",210.190788561925,180.761942626243,243.045206703422,NA,NA,182,86588,NA,NA,"Same","Same",20130000
"1115",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000012","Essex","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",210.918210175159,193.579514199576,229.39311084133,NA,NA,545,258394,NA,NA,"Better","Same",20130000
"1116",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000013","Gloucestershire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",213.564587108465,186.909959466599,242.954089044204,NA,NA,231,108164,NA,NA,"Same","Better",20130000
"1117",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000014","Hampshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",233.36685101391,214.386119651476,253.577446138612,NA,NA,557,238680,NA,NA,"Same","Same",20130000
"1118",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000015","Hertfordshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",178.836100929238,161.799495774761,197.178511387792,NA,NA,403,225346,NA,NA,"Better","Better",20130000
"1119",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000016","Kent","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",335.213712302018,313.979098545538,357.506494813267,NA,NA,927,276540,NA,NA,"Worse","Worse",20130000
"1120",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E10000017","Lancashire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",236.262132379771,216.35125969692,257.512558325808,NA,NA,518,219248,NA,NA,"Same","Better",20130000
"1121",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000018","Leicestershire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",246.307454519907,219.133175218513,275.920497472605,NA,NA,298,120987,NA,NA,"Same","Same",20130000
"1122",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000019","Lincolnshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",228.677769366641,203.113191420265,256.569617363082,NA,NA,290,126816,NA,NA,"Same","Same",20130000
"1123",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000020","Norfolk","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",183.050937062198,162.126912863332,205.926179416705,NA,NA,277,151324,NA,NA,"Better","Better",20130000
"1124",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000021","Northamptonshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",183.112165468159,160.986402030409,207.429394979452,NA,NA,247,134890,NA,NA,"Better","Better",20130000
"1125",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E10000023","North Yorkshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",170.602589023533,145.564246878758,198.711465125449,NA,NA,165,96716,NA,NA,"Better","Better",20130000
"1126",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000024","Nottinghamshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",346.746902556477,316.986203336375,378.548988739382,NA,NA,499,143909,NA,NA,"Worse","Worse",20130000
"1127",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000025","Oxfordshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",183.322897256192,160.996039102552,207.880236514071,NA,NA,243,132553,NA,NA,"Better","Better",20130000
"1128",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000027","Somerset","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",206.037803457852,177.341664965809,238.054899318803,NA,NA,184,89304,NA,NA,"Same","Better",20130000
"1129",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000028","Staffordshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",269.477845494976,243.990658575032,296.903578767109,NA,NA,409,151775,NA,NA,"Worse","Worse",20130000
"1130",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000029","Suffolk","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",316.964745596171,286.659303849726,349.602064170395,NA,NA,400,126197,NA,NA,"Worse","Worse",20130000
"1131",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000030","Surrey","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",198.092375067268,179.74625306839,217.802977428748,NA,NA,427,215556,NA,NA,"Better","Better",20130000
"1132",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000031","Warwickshire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",291.728692316146,259.224018244028,327.181781277197,NA,NA,292,100093,NA,NA,"Worse","Worse",20130000
"1133",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000032","West Sussex","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",208.120905675136,185.159620843953,233.142857735519,NA,NA,298,143186,NA,NA,"Better","Same",20130000
"1134",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000034","Worcestershire","County & UA","Persons","15-44 yrs",NA,NA,"2013/14",251.82423857868,221.804588323341,284.773794672748,NA,NA,254,100864,NA,NA,"Same","Same",20130000
"1135",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000",NA,NA,"E92000001","England","Country","Female","15-44 yrs",NA,NA,"2014/15",236.428766804257,233.514876717054,239.369938741579,NA,NA,25136,10631532,NA,NA,"Not compared","Not compared",20140000
"1136",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000001","North East region","Region","Female","15-44 yrs",NA,NA,"2014/15",212.206317997647,199.551352680925,225.453430459415,NA,NA,1048,493859,NA,NA,"Better","Not compared",20140000
"1137",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000002","North West region","Region","Female","15-44 yrs",NA,NA,"2014/15",307.771410709043,298.548335146097,317.206972095112,NA,NA,4214,1369198,NA,NA,"Worse","Not compared",20140000
"1138",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000003","Yorkshire and the Humber region","Region","Female","15-44 yrs",NA,NA,"2014/15",252.082578775806,242.503366185588,261.943177933923,NA,NA,2610,1035375,NA,NA,"Worse","Not compared",20140000
"1139",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000004","East Midlands region","Region","Female","15-44 yrs",NA,NA,"2014/15",247.306755186874,236.998028269917,257.948491618232,NA,NA,2165,875431,NA,NA,"Worse","Not compared",20140000
"1140",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000005","West Midlands region","Region","Female","15-44 yrs",NA,NA,"2014/15",227.153223262173,218.307246924162,236.265664091831,NA,NA,2484,1093535,NA,NA,"Better","Not compared",20140000
"1141",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000006","East of England region","Region","Female","15-44 yrs",NA,NA,"2014/15",223.894387553329,215.216727490703,232.832167633584,NA,NA,2508,1120171,NA,NA,"Better","Not compared",20140000
"1142",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000007","London region","Region","Female","15-44 yrs",NA,NA,"2014/15",191.729640836078,185.727594824679,197.876267892219,NA,NA,3859,2012730,NA,NA,"Better","Not compared",20140000
"1143",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000008","South East region","Region","Female","15-44 yrs",NA,NA,"2014/15",232.280161918054,225.019883174835,239.715055923684,NA,NA,3871,1666522,NA,NA,"Same","Not compared",20140000
"1144",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000009","South West region","Region","Female","15-44 yrs",NA,NA,"2014/15",245.876744434344,236.08042633599,255.975156863555,NA,NA,2372,964711,NA,NA,"Same","Not compared",20140000
"1145",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000001","Hartlepool","County & UA","Female","15-44 yrs",NA,NA,"2014/15",280.095699363949,206.520457626675,371.366261201653,NA,NA,48,17137,NA,NA,"Same","Same",20140000
"1146",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000002","Middlesbrough","County & UA","Female","15-44 yrs",NA,NA,"2014/15",194.09100711667,145.807138137247,253.246662330928,NA,NA,54,27822,NA,NA,"Same","Same",20140000
"1147",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000003","Redcar and Cleveland","County & UA","Female","15-44 yrs",NA,NA,"2014/15",249.619224911152,190.021719532465,321.990613312641,NA,NA,59,23636,NA,NA,"Same","Same",20140000
"1148",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000004","Stockton-on-Tees","County & UA","Female","15-44 yrs",NA,NA,"2014/15",302.017042390249,248.679898426703,363.404981372385,NA,NA,112,37084,NA,NA,"Worse","Worse",20140000
"1149",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000005","Darlington","County & UA","Female","15-44 yrs",NA,NA,"2014/15",387.478331803814,305.288854269673,484.986912222553,NA,NA,76,19614,NA,NA,"Worse","Worse",20140000
"1150",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000006","Halton","County & UA","Female","15-44 yrs",NA,NA,"2014/15",314.699792960663,247.94764338076,393.893718274665,NA,NA,76,24150,NA,NA,"Worse","Same",20140000
"1151",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000007","Warrington","County & UA","Female","15-44 yrs",NA,NA,"2014/15",262.024593991594,213.423335217763,318.383634374074,NA,NA,101,38546,NA,NA,"Same","Same",20140000
"1152",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000008","Blackburn with Darwen","County & UA","Female","15-44 yrs",NA,NA,"2014/15",339.285102299599,275.754189157255,413.067438065579,NA,NA,99,29179,NA,NA,"Worse","Same",20140000
"1153",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000009","Blackpool","County & UA","Female","15-44 yrs",NA,NA,"2014/15",314.891581632653,249.302630578742,392.448864655117,NA,NA,79,25088,NA,NA,"Worse","Same",20140000
"1154",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000010","Kingston upon Hull","County & UA","Female","15-44 yrs",NA,NA,"2014/15",589.191385615603,526.302103886729,657.526937642884,NA,NA,319,54142,NA,NA,"Worse","Worse",20140000
"1155",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000011","East Riding of Yorkshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",367.031188239944,317.321420091748,422.319317569049,NA,NA,195,53129,NA,NA,"Worse","Worse",20140000
"1156",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000012","North East Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",295.695227616559,236.518014180202,365.181200598086,NA,NA,86,29084,NA,NA,"Worse","Same",20140000
"1157",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000013","North Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",169.021702386586,125.451165362254,222.834043216607,NA,NA,50,29582,NA,NA,"Better","Better",20140000
"1158",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000014","York","County & UA","Female","15-44 yrs",NA,NA,"2014/15",96.7248515386,70.0002546607144,130.287740260895,NA,NA,43,44456,NA,NA,"Better","Better",20140000
"1159",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000015","Derby","County & UA","Female","15-44 yrs",NA,NA,"2014/15",215.932302305223,177.635109172611,260.038191597113,NA,NA,111,51405,NA,NA,"Same","Same",20140000
"1160",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000016","Leicester","County & UA","Female","15-44 yrs",NA,NA,"2014/15",304.715471928087,267.380625293138,345.804608096414,NA,NA,240,78762,NA,NA,"Worse","Worse",20140000
"1161",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000017","Rutland","County & UA","Female","15-44 yrs",NA,NA,"2014/15",122.742416272137,49.3488173157963,252.896289000568,NA,NA,7,5703,NA,NA,"Same","Same",20140000
"1162",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000018","Nottingham","County & UA","Female","15-44 yrs",NA,NA,"2014/15",269.552258148124,234.162812546409,308.779645884501,NA,NA,208,77165,NA,NA,"Same","Same",20140000
"1163",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000019","Herefordshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",222.325457924078,172.299176152112,282.345472616792,NA,NA,67,30136,NA,NA,"Same","Same",20140000
"1164",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000020","Telford and Wrekin","County & UA","Female","15-44 yrs",NA,NA,"2014/15",197.842282605336,152.362665140299,252.64017808552,NA,NA,64,32349,NA,NA,"Same","Same",20140000
"1165",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000021","Stoke-on-Trent","County & UA","Female","15-44 yrs",NA,NA,"2014/15",240.272982413633,199.046243821011,287.522446080295,NA,NA,119,49527,NA,NA,"Same","Same",20140000
"1166",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000022","Bath and North East Somerset","County & UA","Female","15-44 yrs",NA,NA,"2014/15",150.277329981694,113.209450999859,195.606601207572,NA,NA,55,36599,NA,NA,"Better","Better",20140000
"1167",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000023","Bristol","County & UA","Female","15-44 yrs",NA,NA,"2014/15",237.077824619767,208.487237956472,268.494173624711,NA,NA,248,104607,NA,NA,"Same","Same",20140000
"1168",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000024","North Somerset","County & UA","Female","15-44 yrs",NA,NA,"2014/15",335.531644105056,277.256289776158,402.43824620588,NA,NA,116,34572,NA,NA,"Worse","Worse",20140000
"1169",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000025","South Gloucestershire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",286.154089043259,241.474288179257,336.704310483464,NA,NA,145,50672,NA,NA,"Worse","Same",20140000
"1170",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000026","Plymouth","County & UA","Female","15-44 yrs",NA,NA,"2014/15",236.180621942304,196.744765435095,281.20312014778,NA,NA,126,53349,NA,NA,"Same","Same",20140000
"1171",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000027","Torbay","County & UA","Female","15-44 yrs",NA,NA,"2014/15",464.30094281518,376.941948521096,565.834132245868,NA,NA,98,21107,NA,NA,"Worse","Worse",20140000
"1172",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000028","Bournemouth","County & UA","Female","15-44 yrs",NA,NA,"2014/15",211.84874984604,169.451654746077,261.631482650443,NA,NA,86,40595,NA,NA,"Same","Same",20140000
"1173",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000029","Poole","County & UA","Female","15-44 yrs",NA,NA,"2014/15",311.763364002737,247.954655417475,386.980538119033,NA,NA,82,26302,NA,NA,"Worse","Worse",20140000
"1174",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000030","Swindon","County & UA","Female","15-44 yrs",NA,NA,"2014/15",276.313650823136,228.902949305111,330.650479184033,NA,NA,119,43067,NA,NA,"Same","Same",20140000
"1175",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000031","Peterborough","County & UA","Female","15-44 yrs",NA,NA,"2014/15",175.266766328161,136.101502017172,222.192389185086,NA,NA,68,38798,NA,NA,"Better","Better",20140000
"1176",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000032","Luton","County & UA","Female","15-44 yrs",NA,NA,"2014/15",258.070160090981,213.61149273967,309.053286510066,NA,NA,118,45724,NA,NA,"Same","Same",20140000
"1177",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000033","Southend-on-Sea","County & UA","Female","15-44 yrs",NA,NA,"2014/15",345.204024429823,285.493133505974,413.717963009048,NA,NA,117,33893,NA,NA,"Worse","Worse",20140000
"1178",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000034","Thurrock","County & UA","Female","15-44 yrs",NA,NA,"2014/15",402.297175174183,337.978928018159,475.292924244862,NA,NA,138,34303,NA,NA,"Worse","Worse",20140000
"1179",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000035","Medway","County & UA","Female","15-44 yrs",NA,NA,"2014/15",351.226577351317,303.539413857564,404.279729988425,NA,NA,194,55235,NA,NA,"Worse","Worse",20140000
"1180",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000036","Bracknell Forest","County & UA","Female","15-44 yrs",NA,NA,"2014/15",250.794181574987,191.38238149978,322.82182497343,NA,NA,60,23924,NA,NA,"Same","Same",20140000
"1181",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000037","West Berkshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",132.270403603475,93.1305707900691,182.317327930257,NA,NA,37,27973,NA,NA,"Better","Better",20140000
"1182",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000038","Reading","County & UA","Female","15-44 yrs",NA,NA,"2014/15",154.810946970691,117.849265641661,199.694842335745,NA,NA,59,38111,NA,NA,"Better","Better",20140000
"1183",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000039","Slough","County & UA","Female","15-44 yrs",NA,NA,"2014/15",304.191762487072,247.50255901601,369.978687693698,NA,NA,100,32874,NA,NA,"Worse","Worse",20140000
"1184",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000040","Windsor and Maidenhead","County & UA","Female","15-44 yrs",NA,NA,"2014/15",227.773695811903,174.632786503206,291.995598367914,NA,NA,62,27220,NA,NA,"Same","Same",20140000
"1185",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000041","Wokingham","County & UA","Female","15-44 yrs",NA,NA,"2014/15",165.164131856032,121.7789925796,218.983676904987,NA,NA,48,29062,NA,NA,"Better","Better",20140000
"1186",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000042","Milton Keynes","County & UA","Female","15-44 yrs",NA,NA,"2014/15",275.364206374309,232.788465801224,323.473004086338,NA,NA,148,53747,NA,NA,"Same","Worse",20140000
"1187",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000043","Brighton and Hove","County & UA","Female","15-44 yrs",NA,NA,"2014/15",154.557186158879,126.154584713572,187.445538019614,NA,NA,103,66642,NA,NA,"Better","Better",20140000
"1188",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000044","Portsmouth","County & UA","Female","15-44 yrs",NA,NA,"2014/15",225.782640788502,184.480778755005,273.573459673929,NA,NA,104,46062,NA,NA,"Same","Same",20140000
"1189",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000045","Southampton","County & UA","Female","15-44 yrs",NA,NA,"2014/15",265.380812793783,224.996401317763,310.921173405343,NA,NA,153,57653,NA,NA,"Same","Same",20140000
"1190",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000046","Isle of Wight","County & UA","Female","15-44 yrs",NA,NA,"2014/15",254.98158466333,191.550014036003,332.695657728354,NA,NA,54,21178,NA,NA,"Same","Same",20140000
"1191",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000047","County Durham","County & UA","Female","15-44 yrs",NA,NA,"2014/15",318.910441948827,284.009128088702,356.916790949496,NA,NA,303,95011,NA,NA,"Worse","Worse",20140000
"1192",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000049","Cheshire East","County & UA","Female","15-44 yrs",NA,NA,"2014/15",183.943041085898,151.995693990792,220.622156380599,NA,NA,116,63063,NA,NA,"Better","Better",20140000
"1193",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000050","Cheshire West and Chester","County & UA","Female","15-44 yrs",NA,NA,"2014/15",258.35055670378,219.279872257782,302.375004134535,NA,NA,155,59996,NA,NA,"Same","Better",20140000
"1194",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000051","Shropshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",173.195045816131,138.533680886457,213.894472625007,NA,NA,86,49655,NA,NA,"Better","Better",20140000
"1195",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000052","Cornwall","County & UA","Female","15-44 yrs",NA,NA,"2014/15",246.365825381254,214.953003058765,281.077901158319,NA,NA,221,89704,NA,NA,"Same","Same",20140000
"1196",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000053","Isles of Scilly","County & UA","Female","15-44 yrs",NA,NA,"2014/15",0,0,943.447430719677,NA,NA,0,391,NA,NA,"Same","Same",20140000
"1197",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000054","Wiltshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",197.109067017083,167.924705133564,229.907561659096,NA,NA,162,82188,NA,NA,"Better","Better",20140000
"1198",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000055","Bedford","County & UA","Female","15-44 yrs",NA,NA,"2014/15",151.410005677875,111.637785702742,200.747701035036,NA,NA,48,31702,NA,NA,"Better","Better",20140000
"1199",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000056","Central Bedfordshire","County & UA","Female","15-44 yrs",NA,NA,"2014/15",200.787245039959,163.544508753208,243.974704198303,NA,NA,101,50302,NA,NA,"Same","Same",20140000
"1200",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000057","Northumberland","County & UA","Female","15-44 yrs",NA,NA,"2014/15",160.901045856798,127.9693767398,199.720623071774,NA,NA,82,50963,NA,NA,"Better","Better",20140000
"1201",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000001","Bolton","County & UA","Female","15-44 yrs",NA,NA,"2014/15",333.055786844296,286.176150656964,385.424418358381,NA,NA,180,54045,NA,NA,"Worse","Same",20140000
